ShipmentID,OrderID,ShipperID,ShipDate,DeliveryDate
7649,25438,9,2025-07-10,2025-07-15
7650,34225,4,2025-07-07,2025-07-08
7651,142,9,2024-07-10,2024-07-12
7652,31182,4,2024-05-13,2024-05-18
7653,16979,2,2026-07-29,2026-08-07
7654,37011,7,2025-06-05,2025-06-11
7655,20831,2,2025-04-11,2025-04-19
7656,39453,1,2026-03-03,2026-03-05
7657,15516,6,2025-05-19,2025-05-21
7658,33692,9,2024-11-22,2024-12-01
7659,28027,3,2024-09-05,2024-09-10
7660,19802,2,2026-06-11,2026-06-12
7661,47730,7,2025-04-05,2025-04-12
7662,48749,4,2025-01-28,2025-01-30
7663,30895,5,2025-11-27,2025-12-02
7664,5735,9,2025-07-11,2025-07-17
7665,22364,1,2024-02-06,2024-02-09
7666,42398,1,2025-06-25,2025-06-27
7667,28538,1,2025-05-19,2025-05-27
7668,3899,3,2024-07-09,2024-07-15
7669,39011,5,2025-06-06,2025-06-13
7670,33332,9,2025-08-06,2025-08-16
7671,15315,1,2026-08-11,2026-08-21
7672,47385,9,2025-09-09,2025-09-14
7673,20088,4,2024-10-04,2024-10-09
7674,28362,4,2024-03-07,2024-03-17
7675,16545,1,2025-02-07,2025-02-17
7676,12085,7,2024-11-03,2024-11-04
7677,31909,2,2024-12-30,2025-01-07
7678,26765,8,2025-09-05,2025-09-06
7679,15918,2,2025-07-07,2025-07-12
7680,1790,10,2026-04-28,2026-05-05
7681,26463,1,2025-05-12,2025-05-22
7682,21078,1,2026-01-25,2026-02-02
7683,49188,2,2024-01-07,2024-01-17
7684,30424,8,2024-10-10,2024-10-19
7685,14080,10,2024-10-02,2024-10-04
7686,39605,2,2024-08-14,2024-08-16
7687,15289,8,2026-07-28,2026-08-03
7688,13982,3,2024-01-30,2024-02-01
7689,37407,8,2024-01-22,2024-01-31
7690,43646,3,2025-07-30,2025-08-04
7691,32235,2,2024-01-03,2024-01-08
7692,27564,8,2024-10-12,2024-10-15
7693,22782,4,2024-04-22,2024-05-02
7694,26957,8,2026-03-25,2026-03-29
7695,545,8,2024-07-12,2024-07-19
7696,27377,8,2024-06-14,2024-06-24
7697,34907,10,2024-07-18,2024-07-20
7698,9037,4,2024-02-22,2024-02-29
7699,27905,1,2024-03-19,2024-03-26
7700,42762,2,2024-07-05,2024-07-08
7701,34663,7,2025-11-28,2025-12-04
7702,23540,3,2026-05-16,2026-05-24
7703,3239,2,2026-04-20,2026-04-21
7704,22999,8,2025-03-03,2025-03-04
7705,11570,7,2025-06-04,2025-06-09
7706,25900,4,2024-08-18,2024-08-22
7707,18804,6,2025-04-06,2025-04-08
7708,20270,10,2024-06-13,2024-06-17
7709,33300,7,2026-07-13,2026-07-20
7710,26231,9,2026-07-18,2026-07-22
7711,27476,8,2025-09-06,2025-09-09
7712,45679,10,2024-11-04,2024-11-13
7713,29733,1,2026-09-13,2026-09-21
7714,39975,9,2024-04-19,2024-04-23
7715,33092,6,2024-08-21,2024-08-26
7716,3374,1,2026-07-23,2026-07-26
7717,28518,5,2025-07-24,2025-07-25
7718,23884,5,2026-05-23,2026-05-25
7719,33096,5,2025-02-14,2025-02-24
7720,12277,3,2025-08-16,2025-08-24
7721,5181,6,2026-08-27,2026-08-29
7722,12091,2,2024-05-20,2024-05-24
7723,26332,10,2024-07-14,2024-07-21
7724,32560,10,2025-04-09,2025-04-11
7725,18877,2,2025-01-26,2025-01-27
7726,42205,7,2024-01-11,2024-01-19
7727,16160,3,2026-07-19,2026-07-27
7728,39618,9,2024-01-12,2024-01-19
7729,29955,8,2026-02-21,2026-02-26
7730,12998,6,2026-08-26,2026-08-30
7731,7541,7,2025-02-16,2025-02-17
7732,24348,1,2025-01-24,2025-01-27
7733,47544,6,2024-04-11,2024-04-19
7734,35281,4,2026-03-04,2026-03-10
7735,25226,10,2025-08-10,2025-08-16
7736,35335,6,2026-02-26,2026-03-02
7737,15335,8,2025-11-05,2025-11-09
7738,7022,3,2026-05-24,2026-05-28
7739,15940,3,2025-04-08,2025-04-14
7740,27929,8,2026-05-14,2026-05-20
7741,33788,3,2024-01-09,2024-01-10
7742,28156,3,2026-02-16,2026-02-20
7743,3638,5,2025-05-01,2025-05-03
7744,37774,9,2024-05-15,2024-05-20
7745,18519,6,2025-10-18,2025-10-22
7746,32765,9,2026-07-13,2026-07-22
7747,12869,9,2024-09-04,2024-09-12
7748,47794,6,2025-02-26,2025-03-02
7749,29677,1,2025-01-13,2025-01-21
7750,39088,4,2025-05-27,2025-06-01
7751,12354,2,2026-07-18,2026-07-20
7752,2585,1,2024-10-18,2024-10-23
7753,9297,4,2025-09-29,2025-10-03
7754,14190,2,2024-10-07,2024-10-15
7755,21881,9,2025-09-29,2025-10-06
7756,29933,1,2024-01-01,2024-01-11
7757,46186,5,2026-02-25,2026-03-03
7758,19926,4,2024-03-25,2024-04-03
7759,31965,8,2025-12-31,2026-01-09
7760,27208,6,2026-06-15,2026-06-24
7761,7195,10,2024-05-29,2024-06-06
7762,41463,2,2026-02-24,2026-02-25
7763,35491,7,2024-09-24,2024-09-25
7764,26174,8,2025-08-10,2025-08-11
7765,18589,1,2024-11-07,2024-11-09
7766,26490,5,2024-08-10,2024-08-15
7767,22558,3,2024-09-19,2024-09-24
7768,36478,5,2024-09-25,2024-10-03
7769,7515,10,2024-07-20,2024-07-25
7770,26364,8,2024-01-19,2024-01-25
7771,6563,4,2024-06-22,2024-07-01
7772,17507,4,2025-04-09,2025-04-13
7773,27016,6,2024-10-11,2024-10-21
7774,5218,7,2025-12-18,2025-12-28
7775,33486,9,2024-05-17,2024-05-24
7776,33610,4,2025-02-20,2025-03-02
7777,16551,3,2025-06-04,2025-06-08
7778,35851,5,2025-01-03,2025-01-06
7779,2499,7,2024-02-16,2024-02-22
7780,2071,3,2024-12-06,2024-12-12
7781,27609,10,2024-10-04,2024-10-06
7782,29416,9,2024-04-24,2024-05-01
7783,30597,7,2024-10-08,2024-10-11
7784,42378,10,2025-09-07,2025-09-14
7785,3781,3,2025-03-29,2025-04-04
7786,21030,1,2026-08-12,2026-08-13
7787,47757,3,2026-01-24,2026-01-25
7788,33082,8,2024-05-18,2024-05-21
7789,26781,1,2025-01-18,2025-01-28
7790,23536,7,2024-09-07,2024-09-17
7791,11344,10,2026-02-28,2026-03-05
7792,37875,5,2024-05-09,2024-05-16
7793,20227,6,2024-02-02,2024-02-08
7794,41472,10,2025-05-16,2025-05-20
7795,7291,7,2024-06-14,2024-06-24
7796,39674,1,2026-01-23,2026-01-26
7797,5828,10,2025-08-27,2025-09-01
7798,24641,5,2026-07-25,2026-07-26
7799,48278,2,2025-03-01,2025-03-08
7800,17441,3,2024-07-03,2024-07-12
7801,25312,9,2026-06-03,2026-06-10
7802,13632,10,2025-06-21,2025-06-23
7803,8142,9,2025-02-28,2025-03-05
7804,5403,4,2024-01-29,2024-02-02
7805,7589,1,2024-10-07,2024-10-09
7806,10924,10,2024-04-13,2024-04-21
7807,34731,3,2025-07-16,2025-07-25
7808,30654,2,2025-10-13,2025-10-17
7809,17324,7,2024-12-25,2025-01-04
7810,12324,1,2024-10-03,2024-10-09
7811,39360,2,2024-09-04,2024-09-10
7812,21345,5,2026-03-30,2026-04-06
7813,34510,2,2026-07-31,2026-08-01
7814,17169,3,2025-05-22,2025-05-26
7815,40866,2,2025-05-11,2025-05-21
7816,25568,2,2025-09-14,2025-09-20
7817,39158,10,2026-07-15,2026-07-24
7818,16663,6,2024-08-09,2024-08-17
7819,20741,5,2024-05-16,2024-05-21
7820,45612,1,2025-10-21,2025-10-23
7821,37719,10,2025-10-05,2025-10-11
7822,13532,1,2024-07-12,2024-07-21
7823,31668,7,2026-05-10,2026-05-19
7824,46881,8,2025-01-11,2025-01-12
7825,5115,8,2024-11-24,2024-12-01
7826,20877,5,2025-12-31,2026-01-01
7827,25524,10,2025-06-24,2025-06-28
7828,24782,9,2026-06-05,2026-06-09
7829,26895,10,2026-01-02,2026-01-05
7830,25474,2,2025-03-17,2025-03-20
7831,2902,4,2025-01-14,2025-01-16
7832,19961,3,2026-06-02,2026-06-10
7833,46975,4,2026-08-27,2026-08-30
7834,30875,4,2025-01-04,2025-01-12
7835,20967,8,2026-06-30,2026-07-02
7836,8886,10,2024-06-30,2024-07-06
7837,42782,10,2025-08-05,2025-08-12
7838,9024,9,2025-08-11,2025-08-14
7839,45554,9,2024-11-12,2024-11-13
7840,31459,1,2024-06-09,2024-06-13
7841,42795,1,2024-01-22,2024-01-23
7842,21436,1,2025-10-25,2025-10-26
7843,15527,1,2025-08-29,2025-09-03
7844,8266,4,2025-01-08,2025-01-10
7845,29345,2,2025-05-04,2025-05-14
7846,31132,2,2024-06-14,2024-06-19
7847,32005,8,2025-08-13,2025-08-22
7848,11623,7,2024-11-16,2024-11-22
7849,43888,10,2026-06-02,2026-06-03
7850,243,7,2025-12-29,2026-01-02
7851,18784,2,2024-06-04,2024-06-09
7852,46276,9,2025-09-27,2025-09-29
7853,23563,2,2024-07-03,2024-07-06
7854,21,8,2025-06-04,2025-06-06
7855,42769,10,2025-05-26,2025-05-31
7856,7744,9,2025-08-25,2025-09-01
7857,18038,2,2024-05-11,2024-05-17
7858,22856,10,2025-03-20,2025-03-25
7859,18691,7,2025-07-18,2025-07-27
7860,4329,8,2024-01-28,2024-02-05
7861,11515,10,2024-09-12,2024-09-22
7862,37586,1,2024-06-30,2024-07-07
7863,37545,6,2024-04-11,2024-04-14
7864,33190,3,2025-04-24,2025-04-27
7865,28606,3,2025-06-19,2025-06-20
7866,29154,9,2024-08-10,2024-08-16
7867,9927,9,2026-07-11,2026-07-14
7868,36525,7,2026-08-09,2026-08-15
7869,9445,8,2025-12-25,2025-12-26
7870,31816,3,2026-05-05,2026-05-06
7871,42922,4,2026-04-15,2026-04-18
7872,6292,1,2026-06-23,2026-07-03
7873,3891,3,2024-01-22,2024-01-29
7874,39541,5,2024-05-18,2024-05-25
7875,49035,3,2025-12-06,2025-12-16
7876,24716,5,2025-12-29,2026-01-06
7877,20838,9,2026-07-03,2026-07-04
7878,35809,2,2025-05-12,2025-05-21
7879,38021,3,2025-07-18,2025-07-24
7880,11610,3,2025-03-16,2025-03-26
7881,48273,2,2024-10-21,2024-10-31
7882,14404,1,2026-06-09,2026-06-10
7883,19536,7,2026-08-29,2026-09-04
7884,31225,4,2024-05-31,2024-06-07
7885,10315,1,2025-05-29,2025-06-07
7886,43417,9,2025-03-23,2025-03-27
7887,23836,9,2026-04-29,2026-05-09
7888,99,4,2026-02-14,2026-02-24
7889,49619,10,2025-04-26,2025-05-01
7890,23154,1,2025-03-10,2025-03-16
7891,927,1,2025-02-08,2025-02-14
7892,32392,6,2024-04-06,2024-04-12
7893,37845,1,2024-06-28,2024-07-04
7894,33852,7,2025-10-05,2025-10-12
7895,14677,5,2026-08-04,2026-08-13
7896,20612,10,2025-08-02,2025-08-04
7897,39943,7,2025-07-06,2025-07-11
7898,6477,8,2026-02-10,2026-02-15
7899,45474,10,2024-10-07,2024-10-11
7900,7109,5,2026-08-14,2026-08-20
7901,29324,2,2025-04-30,2025-05-06
7902,38324,6,2024-09-10,2024-09-20
7903,30443,2,2024-12-01,2024-12-11
7904,35998,3,2026-07-13,2026-07-18
7905,35202,9,2025-09-16,2025-09-23
7906,2429,4,2025-07-18,2025-07-22
7907,26972,3,2025-10-27,2025-11-01
7908,46972,2,2025-11-25,2025-11-26
7909,20987,10,2025-08-16,2025-08-17
7910,4102,4,2025-07-20,2025-07-23
7911,5339,4,2025-02-05,2025-02-14
7912,31960,7,2024-08-01,2024-08-10
7913,5029,6,2026-04-20,2026-04-22
7914,45135,3,2025-10-14,2025-10-23
7915,22384,5,2026-05-25,2026-06-03
7916,4071,2,2024-08-18,2024-08-27
7917,14399,9,2025-06-18,2025-06-23
7918,40851,8,2026-08-30,2026-09-01
7919,16370,10,2025-02-15,2025-02-20
7920,8424,2,2025-03-27,2025-03-30
7921,27586,7,2024-11-22,2024-12-02
7922,49568,5,2024-01-06,2024-01-15
7923,19127,10,2024-10-21,2024-10-25
7924,11308,6,2025-09-01,2025-09-08
7925,45888,1,2025-02-03,2025-02-13
7926,45699,3,2024-05-18,2024-05-27
7927,43294,10,2026-09-02,2026-09-03
7928,46134,10,2024-01-11,2024-01-16
7929,31879,4,2024-06-08,2024-06-13
7930,49851,4,2026-01-12,2026-01-21
7931,1147,9,2025-11-14,2025-11-19
7932,23601,2,2025-07-26,2025-07-27
7933,48092,8,2025-08-24,2025-08-31
7934,10198,2,2024-01-28,2024-02-06
7935,36562,5,2024-02-19,2024-02-23
7936,7670,1,2024-05-26,2024-06-03
7937,6560,7,2024-08-22,2024-08-28
7938,16631,8,2025-06-26,2025-06-27
7939,6927,4,2025-08-09,2025-08-13
7940,2585,10,2026-02-06,2026-02-07
7941,12168,2,2025-01-23,2025-02-02
7942,31547,2,2026-07-27,2026-08-03
7943,5456,4,2025-09-27,2025-10-06
7944,14516,9,2026-07-15,2026-07-25
7945,23208,3,2024-07-25,2024-07-28
7946,46561,8,2024-11-06,2024-11-10
7947,25967,6,2024-06-24,2024-06-29
7948,19374,2,2026-02-02,2026-02-06
7949,37115,9,2024-02-10,2024-02-19
7950,34965,10,2025-04-07,2025-04-12
7951,910,7,2025-03-13,2025-03-14
7952,18904,7,2026-06-25,2026-06-27
7953,12796,1,2024-07-25,2024-07-28
7954,13478,10,2025-06-05,2025-06-09
7955,18310,8,2024-07-16,2024-07-19
7956,16460,8,2025-09-22,2025-09-24
7957,37693,7,2025-01-28,2025-01-29
7958,23287,5,2026-03-09,2026-03-19
7959,39727,3,2026-08-10,2026-08-11
7960,18139,7,2026-06-01,2026-06-03
7961,21458,5,2024-09-28,2024-10-03
7962,8500,4,2024-12-12,2024-12-20
7963,47999,9,2025-04-26,2025-05-01
7964,15587,10,2025-09-01,2025-09-08
7965,18372,4,2026-07-16,2026-07-26
7966,40764,1,2025-03-17,2025-03-27
7967,1380,6,2024-10-10,2024-10-18
7968,27160,1,2026-05-16,2026-05-19
7969,24917,3,2024-12-20,2024-12-29
7970,17729,9,2025-05-22,2025-05-26
7971,8991,7,2026-08-12,2026-08-14
7972,39450,5,2024-10-31,2024-11-01
7973,43135,9,2025-12-31,2026-01-10
7974,6206,9,2025-07-30,2025-08-03
7975,22338,2,2024-12-09,2024-12-18
7976,35627,6,2026-03-17,2026-03-19
7977,18030,4,2025-11-30,2025-12-10
7978,3836,6,2025-05-12,2025-05-18
7979,25099,1,2025-05-31,2025-06-06
7980,22959,3,2024-04-08,2024-04-15
7981,30850,9,2024-08-06,2024-08-11
7982,27938,1,2026-05-13,2026-05-22
7983,1166,8,2026-02-07,2026-02-10
7984,12644,7,2024-08-05,2024-08-14
7985,12802,6,2024-07-24,2024-07-28
7986,19640,3,2025-10-12,2025-10-15
7987,40302,7,2025-02-06,2025-02-09
7988,49472,6,2024-04-09,2024-04-15
7989,7669,2,2025-04-27,2025-05-05
7990,30621,9,2026-04-26,2026-04-28
7991,42699,7,2026-06-07,2026-06-09
7992,1617,5,2024-06-03,2024-06-05
7993,48207,1,2025-11-27,2025-11-30
7994,3748,5,2024-09-20,2024-09-22
7995,5667,9,2024-09-15,2024-09-19
7996,40298,7,2025-05-01,2025-05-07
7997,41593,9,2024-03-09,2024-03-15
7998,19004,4,2024-04-09,2024-04-11
7999,5771,4,2024-01-17,2024-01-23
8000,19669,7,2025-09-29,2025-10-07
8001,34815,8,2026-07-05,2026-07-11
8002,12241,9,2025-05-17,2025-05-20
8003,25260,10,2024-10-11,2024-10-20
8004,20380,8,2026-05-05,2026-05-08
8005,24218,9,2024-10-12,2024-10-17
8006,18942,1,2025-06-26,2025-06-28
8007,42018,1,2024-04-07,2024-04-08
8008,31325,7,2024-09-23,2024-09-29
8009,775,4,2025-02-02,2025-02-11
8010,31478,1,2024-02-22,2024-02-29
8011,32902,10,2025-07-02,2025-07-06
8012,35175,10,2025-12-05,2025-12-10
8013,6996,10,2024-05-17,2024-05-18
8014,2637,2,2024-12-11,2024-12-20
8015,42704,1,2025-01-02,2025-01-09
8016,7225,9,2025-05-24,2025-05-26
8017,9631,9,2024-09-27,2024-10-06
8018,25715,2,2024-07-15,2024-07-23
8019,5784,2,2024-04-13,2024-04-20
8020,35612,5,2024-11-08,2024-11-11
8021,7900,5,2024-11-20,2024-11-29
8022,31091,3,2026-07-05,2026-07-08
8023,15181,10,2025-10-16,2025-10-23
8024,6010,8,2024-07-24,2024-07-30
8025,15585,7,2024-04-07,2024-04-08
8026,16408,2,2025-12-22,2025-12-23
8027,48639,9,2026-02-05,2026-02-11
8028,30861,6,2024-04-05,2024-04-09
8029,41326,5,2025-04-19,2025-04-22
8030,49622,7,2026-05-02,2026-05-03
8031,3753,6,2024-02-18,2024-02-25
8032,26279,2,2026-08-22,2026-08-30
8033,29447,7,2025-05-13,2025-05-16
8034,29985,5,2025-03-03,2025-03-04
8035,3124,6,2026-07-27,2026-08-06
8036,44414,8,2025-03-29,2025-04-01
8037,22248,3,2025-07-15,2025-07-19
8038,15493,3,2026-03-22,2026-03-31
8039,4406,3,2026-04-15,2026-04-18
8040,36932,9,2026-06-05,2026-06-06
8041,3448,4,2024-05-12,2024-05-21
8042,11437,7,2024-09-05,2024-09-10
8043,30930,5,2024-01-08,2024-01-14
8044,11706,3,2025-08-02,2025-08-05
8045,3881,5,2024-09-16,2024-09-20
8046,40078,1,2025-08-15,2025-08-17
8047,33631,4,2024-05-09,2024-05-15
8048,38954,10,2024-10-24,2024-10-30
8049,22826,5,2026-01-03,2026-01-07
8050,21476,1,2024-09-22,2024-09-30
8051,30208,8,2025-09-20,2025-09-24
8052,17144,3,2024-07-07,2024-07-15
8053,32763,1,2024-07-15,2024-07-25
8054,31469,9,2025-04-17,2025-04-25
8055,2578,4,2025-12-20,2025-12-24
8056,38119,3,2025-01-04,2025-01-13
8057,28541,2,2026-04-21,2026-04-26
8058,39648,10,2026-08-10,2026-08-18
8059,11231,2,2026-08-16,2026-08-21
8060,7825,9,2026-07-28,2026-07-29
8061,38497,1,2025-03-26,2025-03-30
8062,20194,5,2026-01-05,2026-01-15
8063,46358,10,2025-12-20,2025-12-24
8064,944,1,2026-03-11,2026-03-17
8065,10395,10,2025-07-27,2025-07-31
8066,3673,8,2025-11-25,2025-12-03
8067,42182,7,2026-04-28,2026-05-07
8068,29978,10,2026-08-12,2026-08-19
8069,40539,7,2026-03-02,2026-03-10
8070,12191,6,2024-06-15,2024-06-21
8071,45617,4,2025-10-05,2025-10-10
8072,26442,1,2026-01-09,2026-01-18
8073,41264,8,2026-02-24,2026-03-06
8074,18497,10,2024-04-26,2024-05-03
8075,16298,2,2025-11-11,2025-11-15
8076,10335,9,2025-10-06,2025-10-10
8077,14638,1,2024-07-14,2024-07-20
8078,31593,10,2024-01-23,2024-01-29
8079,33558,4,2026-05-30,2026-06-04
8080,38973,6,2026-05-15,2026-05-23
8081,42031,10,2025-06-12,2025-06-16
8082,25307,7,2026-08-11,2026-08-14
8083,39739,6,2025-10-14,2025-10-23
8084,35999,5,2024-02-10,2024-02-13
8085,27614,10,2025-04-29,2025-05-04
8086,30403,2,2025-10-04,2025-10-08
8087,19097,7,2025-06-25,2025-07-05
8088,33750,9,2024-03-25,2024-03-28
8089,41362,2,2025-04-16,2025-04-19
8090,30500,3,2026-08-21,2026-08-31
8091,11582,9,2026-09-10,2026-09-16
8092,35966,10,2026-08-18,2026-08-25
8093,18969,6,2024-05-09,2024-05-10
8094,48345,8,2026-04-16,2026-04-24
8095,30138,1,2025-02-05,2025-02-07
8096,8815,1,2025-11-12,2025-11-21
8097,44878,9,2024-06-03,2024-06-11
8098,33600,2,2025-11-11,2025-11-13
8099,31834,3,2024-06-08,2024-06-13
8100,13041,1,2026-02-06,2026-02-11
8101,20514,6,2026-04-24,2026-04-30
8102,2908,10,2024-12-18,2024-12-24
8103,47258,3,2024-07-27,2024-08-02
8104,42444,5,2024-06-04,2024-06-06
8105,8624,4,2025-11-19,2025-11-27
8106,2259,7,2024-01-28,2024-02-07
8107,16810,4,2024-10-08,2024-10-11
8108,26279,10,2025-09-01,2025-09-03
8109,20362,4,2026-08-20,2026-08-28
8110,46763,1,2024-06-22,2024-06-26
8111,21859,3,2024-12-26,2025-01-02
8112,14852,3,2024-09-29,2024-09-30
8113,35410,9,2024-12-31,2025-01-06
8114,11146,6,2024-05-28,2024-06-04
8115,27623,9,2024-01-11,2024-01-12
8116,43634,6,2024-12-07,2024-12-14
8117,14299,10,2024-09-06,2024-09-12
8118,26459,5,2025-11-30,2025-12-08
8119,31677,6,2026-05-23,2026-05-28
8120,949,2,2026-07-25,2026-07-28
8121,17195,3,2024-08-02,2024-08-07
8122,21754,6,2024-01-22,2024-01-25
8123,44962,8,2024-12-06,2024-12-15
8124,11257,9,2024-11-26,2024-12-03
8125,43927,4,2025-01-27,2025-02-02
8126,9353,7,2024-09-02,2024-09-09
8127,37719,7,2024-05-07,2024-05-15
8128,21032,8,2024-07-03,2024-07-12
8129,16670,7,2024-08-31,2024-09-03
8130,36472,5,2025-11-12,2025-11-20
8131,9406,5,2025-09-25,2025-09-26
8132,1364,9,2025-07-28,2025-07-30
8133,23727,2,2026-05-17,2026-05-20
8134,32164,8,2024-06-05,2024-06-10
8135,47013,9,2026-03-28,2026-03-29
8136,3682,6,2026-01-15,2026-01-23
8137,36390,8,2025-05-26,2025-06-01
8138,37871,4,2024-03-06,2024-03-16
8139,14291,6,2026-02-22,2026-03-02
8140,32597,7,2024-08-01,2024-08-10
8141,10965,7,2025-08-21,2025-08-30
8142,10859,4,2025-07-24,2025-07-31
8143,30600,6,2024-07-09,2024-07-14
8144,10609,1,2024-03-19,2024-03-28
8145,9901,3,2024-07-03,2024-07-11
8146,33967,8,2024-11-02,2024-11-03
8147,5977,5,2026-08-27,2026-09-05
8148,32537,2,2025-06-06,2025-06-14
8149,41952,2,2024-05-30,2024-06-08
8150,44806,3,2025-07-05,2025-07-06
8151,26447,6,2024-08-15,2024-08-24
8152,49439,8,2025-03-23,2025-03-25
8153,3210,10,2024-02-12,2024-02-13
8154,14750,10,2026-01-20,2026-01-22
8155,18016,5,2026-01-20,2026-01-21
8156,32532,4,2025-11-29,2025-12-05
8157,31207,2,2024-06-12,2024-06-13
8158,20877,10,2024-05-25,2024-06-03
8159,22695,1,2024-08-09,2024-08-17
8160,47012,9,2024-09-01,2024-09-11
8161,10596,2,2026-05-11,2026-05-14
8162,49968,5,2025-05-03,2025-05-05
8163,21055,6,2026-02-28,2026-03-01
8164,17830,3,2025-08-09,2025-08-14
8165,2879,2,2024-07-07,2024-07-11
8166,39310,10,2025-03-10,2025-03-18
8167,26638,9,2024-12-12,2024-12-13
8168,24541,7,2025-03-07,2025-03-16
8169,17698,4,2026-01-04,2026-01-12
8170,33149,8,2026-07-10,2026-07-16
8171,9043,6,2024-09-05,2024-09-08
8172,9238,3,2026-01-12,2026-01-14
8173,32583,4,2025-11-20,2025-11-25
8174,47938,3,2026-02-10,2026-02-16
8175,36598,9,2025-03-07,2025-03-17
8176,35696,2,2024-06-02,2024-06-06
8177,27385,10,2026-07-29,2026-08-04
8178,3374,3,2026-09-07,2026-09-08
8179,35923,7,2026-08-12,2026-08-19
8180,41047,8,2026-03-10,2026-03-12
8181,806,6,2024-03-12,2024-03-13
8182,40291,3,2025-02-19,2025-02-27
8183,26092,7,2026-01-12,2026-01-16
8184,40392,6,2024-01-21,2024-01-30
8185,29164,1,2026-09-05,2026-09-15
8186,46218,5,2026-01-08,2026-01-17
8187,44929,3,2025-08-27,2025-08-31
8188,11612,10,2024-07-06,2024-07-09
8189,25865,8,2026-07-28,2026-08-04
8190,19465,2,2025-11-26,2025-12-02
8191,36007,2,2026-05-13,2026-05-17
8192,9326,3,2026-08-31,2026-09-02
8193,2734,8,2026-03-07,2026-03-10
8194,24539,7,2026-04-20,2026-04-24
8195,9144,9,2026-05-02,2026-05-08
8196,17672,4,2026-04-27,2026-04-28
8197,3285,10,2024-09-05,2024-09-14
8198,3130,5,2026-09-04,2026-09-12
8199,41717,5,2025-12-31,2026-01-03
8200,30060,4,2025-09-14,2025-09-18
8201,4053,2,2024-09-06,2024-09-08
8202,19252,8,2024-07-24,2024-08-01
8203,9951,8,2025-06-19,2025-06-26
8204,25910,7,2024-01-29,2024-02-06
8205,38120,6,2025-02-26,2025-03-04
8206,20020,8,2025-09-09,2025-09-11
8207,4251,2,2026-07-27,2026-08-05
8208,29423,10,2024-11-28,2024-11-30
8209,1489,8,2025-11-24,2025-11-27
8210,49382,6,2026-07-30,2026-08-01
8211,35205,3,2024-01-28,2024-02-06
8212,38872,8,2024-09-10,2024-09-20
8213,26417,10,2024-03-23,2024-04-02
8214,30229,10,2026-03-13,2026-03-14
8215,2787,4,2024-07-06,2024-07-14
8216,8967,3,2026-08-18,2026-08-20
8217,49124,4,2026-02-17,2026-02-22
8218,25352,8,2025-04-06,2025-04-15
8219,33006,5,2026-04-06,2026-04-12
8220,19938,4,2025-04-15,2025-04-23
8221,11634,7,2026-04-25,2026-04-26
8222,30102,6,2024-03-04,2024-03-08
8223,6039,3,2025-06-06,2025-06-12
8224,19134,3,2024-05-21,2024-05-28
8225,9863,6,2025-02-10,2025-02-17
8226,11065,5,2025-02-14,2025-02-17
8227,41864,8,2026-04-15,2026-04-17
8228,47043,4,2025-06-26,2025-07-06
8229,47155,7,2024-01-03,2024-01-08
8230,49925,3,2024-09-12,2024-09-17
8231,4908,3,2024-11-08,2024-11-10
8232,744,7,2024-06-11,2024-06-18
8233,5528,4,2025-06-12,2025-06-19
8234,9165,4,2024-06-18,2024-06-23
8235,47016,7,2025-10-15,2025-10-16
8236,23731,9,2025-09-17,2025-09-21
8237,43124,2,2025-04-27,2025-05-04
8238,16732,7,2024-03-15,2024-03-22
8239,7760,5,2026-01-16,2026-01-18
8240,423,7,2025-12-13,2025-12-18
8241,29787,8,2024-07-14,2024-07-22
8242,43037,8,2026-08-30,2026-09-01
8243,38820,4,2025-12-31,2026-01-03
8244,8523,8,2026-05-16,2026-05-19
8245,22059,9,2026-08-06,2026-08-12
8246,46217,5,2026-08-11,2026-08-13
8247,25196,1,2026-05-16,2026-05-17
8248,47587,1,2026-03-22,2026-03-29
8249,20356,4,2024-04-29,2024-05-04
8250,40975,10,2024-08-02,2024-08-04
8251,34908,2,2024-07-14,2024-07-16
8252,153,8,2026-06-11,2026-06-17
8253,31034,2,2026-04-18,2026-04-23
8254,24107,1,2024-04-18,2024-04-22
8255,48194,3,2026-03-16,2026-03-20
8256,13661,6,2026-06-17,2026-06-20
8257,18157,1,2024-03-15,2024-03-24
8258,29852,1,2026-06-10,2026-06-20
8259,38215,2,2026-01-28,2026-02-07
8260,29226,5,2025-09-04,2025-09-14
8261,36366,2,2025-06-23,2025-07-03
8262,17934,5,2025-02-11,2025-02-16
8263,16073,1,2026-04-07,2026-04-15
8264,44348,4,2024-06-14,2024-06-19
8265,28929,7,2025-02-16,2025-02-24
8266,37266,3,2024-10-31,2024-11-08
8267,22007,9,2026-07-23,2026-08-01
8268,30963,3,2025-12-10,2025-12-11
