PaymentID,OrderID,PaymentMethod,PaymentDate,Amount
8140,40418,Debit Card,2025-11-13,846.96
8141,8014,Bank Transfer,2026-05-20,471.57
8142,42246,Cash,2026-05-14,1279.29
8143,862,Credit Card,2024-09-19,1447.03
8144,49390,Bank Transfer,2025-08-03,1182.7
8145,49259,Cash,2026-09-08,1671.45
8146,6094,Debit Card,2026-03-05,3246.42
8147,29117,Credit Card,2026-01-03,2792.94
8148,3685,Credit Card,2025-04-04,4062.93
8149,27772,Credit Card,2026-09-03,1608.54
8150,19873,Debit Card,2024-07-28,156.88
8151,12497,Cash,2024-07-27,370.94
8152,2795,PayPal,2024-12-02,2378.1
8153,8984,Credit Card,2025-08-09,167.72
8154,29253,Bank Transfer,2025-03-02,4407.09
8155,45130,PayPal,2024-08-11,3313.98
8156,3533,Credit Card,2024-04-06,726.22
8157,1352,Credit Card,2025-01-12,2625.16
8158,47728,PayPal,2025-04-05,1428.76
8159,22402,Bank Transfer,2024-06-12,1637.65
8160,44864,Debit Card,2026-03-26,1232.51
8161,4282,Credit Card,2024-08-11,2244.28
8162,2395,Credit Card,2024-12-12,3129.57
8163,32700,Cash,2026-03-21,4257.18
8164,13872,Credit Card,2026-02-28,1793.4
8165,11725,Credit Card,2024-01-27,3844.03
8166,37709,Bank Transfer,2026-07-05,2522.85
8167,32622,Bank Transfer,2026-08-10,38.53
8168,10822,Credit Card,2024-08-07,4380.45
8169,21717,Bank Transfer,2024-06-09,572.56
8170,18711,Debit Card,2025-02-23,2795.54
8171,5337,PayPal,2026-02-11,1870.99
8172,10194,Cash,2026-08-14,1651.32
8173,23234,Cash,2025-12-29,2387.54
8174,23245,Credit Card,2025-03-30,2121.02
8175,47201,Bank Transfer,2025-07-20,1651.31
8176,9250,Bank Transfer,2025-09-09,573.96
8177,49744,PayPal,2025-01-17,3948.98
8178,10386,Bank Transfer,2026-01-05,4958.41
8179,28132,Credit Card,2025-10-02,319.75
8180,10243,Cash,2024-10-08,1173.16
8181,14270,PayPal,2026-01-01,2280.52
8182,25975,Bank Transfer,2026-06-29,4893.96
8183,44914,Cash,2025-06-23,4664.04
8184,5538,PayPal,2024-11-13,1166.48
8185,11208,Credit Card,2025-07-25,1818.41
8186,47190,Debit Card,2025-12-15,4797.48
8187,11176,Bank Transfer,2024-08-24,2970.75
8188,7031,Bank Transfer,2025-09-13,4545.9
8189,3516,Debit Card,2025-03-17,4883.38
8190,36669,Credit Card,2026-01-31,2010.34
8191,2981,Debit Card,2024-04-06,2941.86
8192,2225,PayPal,2025-10-02,4012.06
8193,10579,PayPal,2024-11-01,3446.71
8194,45956,PayPal,2026-02-22,2045.07
8195,12391,PayPal,2025-06-28,3363.33
8196,48025,PayPal,2024-07-29,498.03
8197,19650,Bank Transfer,2026-01-21,1877.39
8198,41020,Cash,2024-07-17,3511.12
8199,8805,Debit Card,2024-03-24,1168.76
8200,36888,Cash,2024-01-08,4103.57
8201,6727,Bank Transfer,2024-05-02,2613.99
8202,35132,Bank Transfer,2025-04-22,4528.85
8203,3540,Cash,2025-03-21,3490.86
8204,43005,PayPal,2025-03-26,2604.76
8205,14976,PayPal,2024-11-03,2454.59
8206,13944,Debit Card,2024-03-01,3767.26
8207,46792,Bank Transfer,2024-02-22,287.32
8208,28974,Credit Card,2024-03-01,3550.27
8209,2943,PayPal,2025-08-21,1247.62
8210,48423,Cash,2026-02-27,3567.25
8211,12059,Credit Card,2024-04-21,639.0
8212,32078,Cash,2025-10-23,2316.82
8213,12846,Debit Card,2026-01-12,3606.99
8214,959,Debit Card,2024-07-06,4078.29
8215,31458,Debit Card,2024-05-17,4313.95
8216,31489,Bank Transfer,2024-03-20,2613.64
8217,35294,PayPal,2024-10-07,4803.21
8218,24765,Bank Transfer,2026-06-04,1411.97
8219,43265,Debit Card,2024-07-15,4079.61
8220,28769,Cash,2024-04-22,495.17
8221,10050,Bank Transfer,2025-01-02,555.42
8222,47794,Cash,2024-06-18,4520.73
8223,40443,PayPal,2026-02-08,383.94
8224,36273,Cash,2025-06-22,280.9
8225,22740,PayPal,2025-12-16,2106.42
8226,33423,Cash,2026-02-14,3508.35
8227,4231,Debit Card,2024-01-31,2663.87
8228,30204,Cash,2025-11-06,2520.22
8229,32549,PayPal,2025-01-11,3437.58
8230,5577,Debit Card,2026-01-05,3721.19
8231,40138,Credit Card,2024-04-24,3284.24
8232,9569,PayPal,2025-01-24,4679.93
8233,35886,Cash,2024-08-18,838.4
8234,20133,PayPal,2024-10-23,316.27
8235,29476,Cash,2025-07-12,4589.01
8236,24635,Debit Card,2025-10-03,4490.41
8237,25325,Bank Transfer,2024-10-25,1398.19
8238,32929,Cash,2025-10-03,2988.96
8239,23041,Credit Card,2026-05-12,3267.67
8240,22430,Cash,2025-11-26,1661.57
8241,37393,Credit Card,2026-01-21,1191.1
8242,34591,Bank Transfer,2026-04-09,3309.05
8243,30633,Cash,2024-05-12,3886.5
8244,28103,Debit Card,2024-03-19,646.22
8245,25703,Bank Transfer,2024-01-17,4324.26
8246,13012,Credit Card,2026-09-15,3732.38
8247,21583,Debit Card,2024-05-22,2173.59
8248,42807,Credit Card,2026-01-06,152.02
8249,5119,Credit Card,2026-08-14,2212.8
8250,19051,Bank Transfer,2024-07-25,2480.89
8251,5850,Bank Transfer,2025-03-27,4814.85
8252,39437,Cash,2024-01-09,2786.05
8253,10182,Cash,2024-08-06,430.63
8254,2568,Debit Card,2025-03-13,1147.47
8255,33274,PayPal,2025-02-07,1992.49
8256,30090,Debit Card,2024-10-01,1946.31
8257,46515,Cash,2026-05-24,1211.02
8258,22004,Credit Card,2025-11-30,2172.85
8259,16259,Debit Card,2025-05-11,3121.34
8260,6397,Bank Transfer,2025-05-09,4215.71
8261,1931,Bank Transfer,2025-01-08,2429.94
8262,793,Cash,2024-01-31,3666.66
8263,30427,Debit Card,2025-05-04,3348.76
8264,33964,PayPal,2025-06-30,4036.93
8265,39640,Credit Card,2025-02-23,4059.56
8266,5101,Debit Card,2025-07-24,2972.98
8267,6149,PayPal,2025-07-29,1417.24
8268,874,Credit Card,2026-01-23,3200.75
8269,14110,Credit Card,2026-05-14,1069.95
8270,48989,Cash,2024-05-19,1835.45
8271,9857,Bank Transfer,2025-05-28,3268.83
8272,45285,Cash,2024-08-02,3564.52
8273,36670,PayPal,2025-08-27,254.24
8274,30793,Credit Card,2025-12-25,2963.93
8275,2846,Credit Card,2024-04-12,1007.0
8276,49687,Debit Card,2024-05-17,595.7
8277,8792,Credit Card,2025-04-16,2947.78
8278,6653,Bank Transfer,2025-09-27,4139.04
8279,24314,Cash,2024-07-05,2890.08
8280,7779,Debit Card,2025-03-09,1828.05
8281,36273,Debit Card,2025-05-11,1291.69
8282,47517,PayPal,2024-02-25,2579.87
8283,17734,Cash,2025-03-06,2465.56
8284,18261,Cash,2025-02-04,908.76
8285,21684,Cash,2025-04-30,616.73
8286,40379,Cash,2026-05-07,2454.28
8287,4326,Debit Card,2025-09-03,3805.13
8288,10648,PayPal,2024-05-12,3729.41
8289,44860,Cash,2024-08-01,3746.73
8290,37606,Credit Card,2026-03-11,4912.64
8291,14298,Debit Card,2026-01-18,4329.8
8292,46308,PayPal,2026-05-08,3558.78
8293,48359,Bank Transfer,2024-02-05,249.03
8294,4107,Debit Card,2025-10-10,698.58
8295,14877,PayPal,2026-08-14,58.13
8296,20312,Debit Card,2025-10-03,2846.15
8297,15516,Credit Card,2026-04-14,1055.42
8298,3242,Cash,2026-01-01,2949.36
8299,14470,Cash,2026-02-14,3589.54
8300,15168,Debit Card,2024-08-02,2635.89
8301,36580,Cash,2024-04-23,2121.54
8302,19986,PayPal,2024-10-05,3492.78
8303,3170,Cash,2026-08-12,1259.19
8304,37303,Bank Transfer,2024-02-25,3992.93
8305,37077,PayPal,2024-10-22,4411.56
8306,45558,Bank Transfer,2024-06-27,4539.06
8307,45103,Cash,2026-07-11,3156.21
8308,26898,Credit Card,2026-05-11,4771.12
8309,10595,Debit Card,2025-01-25,1661.95
8310,43492,Cash,2025-11-21,252.68
8311,43877,Debit Card,2026-03-13,2220.76
8312,10093,Debit Card,2024-04-27,845.33
8313,39369,Debit Card,2025-09-28,347.4
8314,41728,Cash,2025-11-19,289.09
8315,11987,Debit Card,2024-01-02,2054.47
8316,23523,Cash,2024-10-13,343.65
8317,32226,Debit Card,2026-09-04,264.19
8318,32683,Credit Card,2024-12-07,3839.36
8319,16110,Credit Card,2024-10-03,1764.63
8320,43920,Debit Card,2024-12-09,1656.97
8321,5801,Debit Card,2024-10-22,2066.62
8322,94,Credit Card,2025-04-16,316.52
8323,15231,Credit Card,2024-03-28,3586.8
8324,37264,Bank Transfer,2026-02-26,1636.67
8325,20293,Debit Card,2025-05-22,1682.93
8326,27376,Credit Card,2025-06-16,3198.5
8327,4094,Bank Transfer,2025-01-04,156.62
8328,35755,PayPal,2024-09-21,98.9
8329,9005,PayPal,2024-10-04,1808.46
8330,23487,Debit Card,2026-07-25,930.1
8331,34377,Debit Card,2024-08-18,671.42
8332,47479,Cash,2025-10-03,46.29
8333,13912,Cash,2025-07-02,2967.53
8334,19434,Cash,2026-03-19,2832.59
8335,33081,PayPal,2026-07-03,4709.72
8336,31966,Credit Card,2024-02-08,4760.32
8337,17195,Credit Card,2025-04-25,3812.68
8338,48814,Debit Card,2024-03-19,4486.52
8339,8915,Bank Transfer,2024-11-23,2365.88
8340,3753,Bank Transfer,2026-02-17,4319.72
8341,6958,Credit Card,2024-03-03,1233.92
8342,10543,PayPal,2025-11-02,2741.11
8343,45044,Cash,2025-03-27,2767.29
8344,20042,Cash,2026-07-04,488.15
8345,4696,Credit Card,2026-08-12,3685.75
8346,17205,Credit Card,2024-04-29,46.77
8347,8085,Bank Transfer,2025-03-29,1907.74
8348,10547,PayPal,2026-04-11,727.62
8349,38482,Bank Transfer,2025-11-30,1204.32
8350,8608,PayPal,2024-08-11,1675.67
8351,16871,Cash,2024-08-11,936.26
8352,13805,Credit Card,2025-05-09,677.76
8353,3028,Debit Card,2026-05-03,2965.09
8354,29876,Cash,2026-05-25,190.03
8355,32250,Bank Transfer,2024-05-06,93.2
8356,30618,Credit Card,2024-02-18,4400.05
8357,30677,PayPal,2025-07-08,4610.95
8358,13060,Credit Card,2025-06-23,1472.33
8359,15495,Debit Card,2024-11-02,2586.04
8360,30520,PayPal,2025-03-01,1985.55
8361,33324,Credit Card,2024-09-06,2797.08
8362,15696,Cash,2025-12-26,4817.81
8363,35590,Debit Card,2024-06-28,42.63
8364,39152,Bank Transfer,2025-05-26,107.75
8365,42085,Credit Card,2024-10-08,3822.42
8366,35174,Cash,2024-10-15,2196.44
8367,5687,Credit Card,2025-05-13,2860.5
8368,48923,Bank Transfer,2026-03-31,3455.14
8369,19227,Cash,2026-06-25,1153.03
8370,40428,Debit Card,2026-03-02,4423.27
8371,6326,Bank Transfer,2025-08-11,4235.42
8372,22662,Debit Card,2026-03-13,1575.09
8373,44585,Debit Card,2024-07-28,691.92
8374,11385,Bank Transfer,2025-12-21,1840.85
8375,44852,PayPal,2025-04-26,4437.07
8376,35919,Credit Card,2024-12-02,712.68
8377,12602,Credit Card,2026-04-06,2916.16
8378,31142,Debit Card,2025-01-04,2083.62
8379,17235,PayPal,2026-01-19,2655.16
8380,34738,Bank Transfer,2026-07-28,4075.87
8381,11780,Cash,2025-07-20,190.51
8382,781,Cash,2024-06-06,4636.56
8383,46194,PayPal,2025-03-28,4000.17
8384,44641,Cash,2025-06-13,4823.59
8385,9312,PayPal,2024-10-22,3087.51
8386,2322,Cash,2025-07-29,1637.44
8387,10814,Credit Card,2024-04-11,3194.22
8388,15637,Cash,2026-05-30,2559.71
8389,32775,Bank Transfer,2025-09-27,2827.01
8390,44551,PayPal,2025-06-22,1847.72
8391,31531,Cash,2024-02-06,1424.19
8392,26697,Debit Card,2024-07-31,390.52
8393,459,Credit Card,2025-03-06,1071.82
8394,3333,Cash,2026-03-06,3894.17
8395,30100,Cash,2026-09-14,3464.62
8396,44344,Bank Transfer,2026-01-09,1441.15
8397,8943,Debit Card,2026-05-07,94.41
8398,3697,Debit Card,2025-08-03,3008.14
8399,39712,PayPal,2026-02-27,1904.92
8400,46421,Bank Transfer,2025-07-14,4468.82
8401,48822,Bank Transfer,2026-09-15,2657.65
8402,11005,Credit Card,2024-06-20,2358.69
8403,31081,PayPal,2024-03-25,687.58
8404,2665,Debit Card,2024-12-23,189.55
8405,1308,Debit Card,2025-10-27,4794.71
8406,30982,Bank Transfer,2025-09-24,3560.52
8407,7253,PayPal,2024-06-25,2446.92
8408,36554,PayPal,2025-09-26,2602.14
8409,18893,Bank Transfer,2025-01-26,4218.62
8410,21050,Debit Card,2025-10-19,410.0
8411,16863,PayPal,2024-05-27,78.08
8412,16175,Bank Transfer,2026-07-06,4135.57
8413,48081,Debit Card,2025-04-13,2701.59
8414,44701,PayPal,2025-10-18,2714.68
8415,46357,Bank Transfer,2026-02-16,2924.16
8416,25378,PayPal,2026-02-16,2454.86
8417,9509,Credit Card,2024-09-08,457.22
8418,43976,Debit Card,2025-09-04,2688.53
8419,28468,Credit Card,2026-02-10,2645.15
8420,7493,Credit Card,2024-03-16,364.23
8421,19013,Cash,2026-04-13,4468.98
8422,39355,Cash,2025-06-20,4417.35
8423,16899,Bank Transfer,2025-05-19,2917.9
8424,49236,PayPal,2024-01-08,723.73
8425,31849,Bank Transfer,2026-06-27,2197.59
8426,30638,Bank Transfer,2025-05-01,3772.6
8427,40181,Debit Card,2026-01-15,4147.91
8428,16882,Bank Transfer,2025-09-10,4737.18
8429,5930,Credit Card,2026-05-12,3194.62
8430,23483,Cash,2026-06-30,4175.41
8431,5552,Bank Transfer,2025-06-26,4014.13
8432,10242,Credit Card,2024-11-24,2256.9
8433,35592,Debit Card,2025-07-28,4748.77
8434,33754,Cash,2025-11-10,3438.67
8435,11633,Bank Transfer,2026-06-05,985.74
8436,41976,Bank Transfer,2025-08-27,2816.28
8437,16634,Debit Card,2025-11-28,2744.56
8438,26816,Cash,2025-04-30,4236.45
8439,40296,Credit Card,2024-10-22,443.23
8440,25935,Cash,2026-06-25,215.2
8441,5018,Cash,2026-07-12,1186.64
8442,24460,Debit Card,2025-10-16,318.86
8443,33046,Debit Card,2024-03-22,4863.03
8444,12662,Debit Card,2025-01-07,2271.47
8445,30160,Cash,2026-03-30,2399.68
8446,2306,Bank Transfer,2024-02-15,2174.16
8447,37140,PayPal,2024-02-16,1864.54
8448,2870,Debit Card,2024-03-13,4963.52
8449,11256,Credit Card,2026-08-29,3390.34
8450,34281,Cash,2025-02-03,3781.51
8451,23443,Bank Transfer,2026-09-02,2910.43
8452,14668,Cash,2025-01-27,3572.58
8453,13210,PayPal,2025-12-15,3540.76
8454,21253,Cash,2024-03-05,468.2
8455,29001,Credit Card,2025-11-11,1560.76
8456,946,Credit Card,2026-05-28,1190.66
8457,48462,Credit Card,2025-10-28,2322.66
8458,47095,Debit Card,2024-09-18,2711.34
8459,33552,Bank Transfer,2024-04-09,2807.22
8460,34938,Debit Card,2026-07-04,4455.0
8461,39890,Bank Transfer,2024-09-22,157.64
8462,25592,PayPal,2025-11-21,690.6
8463,47227,Credit Card,2025-04-20,147.68
8464,21000,Credit Card,2026-08-13,1248.23
8465,8451,Bank Transfer,2025-01-22,3426.16
8466,4052,Cash,2026-09-07,4318.46
8467,47393,Debit Card,2026-08-08,2251.11
8468,49558,PayPal,2025-01-21,4126.31
8469,21197,Credit Card,2025-03-28,2313.82
8470,40042,PayPal,2025-12-01,2632.44
8471,21441,PayPal,2024-01-12,3501.92
8472,14740,PayPal,2024-11-06,2554.92
8473,18156,Debit Card,2025-06-07,68.87
8474,48176,Bank Transfer,2024-12-01,3552.75
8475,6437,Credit Card,2024-12-26,354.01
8476,12644,Credit Card,2024-01-16,1553.76
8477,26806,Debit Card,2025-10-22,602.62
8478,41485,PayPal,2024-10-26,1294.36
8479,30110,Cash,2024-06-11,3178.73
8480,38759,Cash,2024-07-30,541.94
8481,47603,Debit Card,2025-09-29,1753.71
8482,16828,Credit Card,2025-12-05,3384.05
8483,33199,Bank Transfer,2024-12-28,1574.16
8484,14680,Cash,2024-07-01,2040.01
8485,7461,Debit Card,2024-02-05,1361.35
8486,16523,Debit Card,2024-05-17,732.85
8487,47429,Cash,2025-06-03,2973.64
8488,29493,Cash,2024-02-15,3785.39
8489,40181,Cash,2025-10-06,2689.08
8490,17389,PayPal,2024-08-16,471.88
8491,48679,PayPal,2024-08-10,1641.4
8492,22644,PayPal,2024-04-24,1239.36
8493,43823,Debit Card,2026-07-23,1647.0
8494,43616,Bank Transfer,2025-02-21,4115.19
8495,20908,Credit Card,2024-12-25,302.92
8496,14542,PayPal,2025-06-28,4350.88
8497,11702,Bank Transfer,2025-11-20,3096.04
8498,30095,Cash,2026-05-30,534.13
8499,49563,PayPal,2024-08-04,1488.15
8500,28728,Credit Card,2024-06-01,3645.1
8501,46915,Cash,2024-08-11,3043.77
8502,32073,Debit Card,2026-01-03,2242.15
8503,39178,Bank Transfer,2025-07-25,2871.65
8504,24446,Cash,2025-02-10,1943.81
8505,11328,Debit Card,2024-01-31,3808.45
8506,46758,Debit Card,2026-04-19,4423.77
8507,31848,Debit Card,2025-02-21,150.04
8508,3442,Debit Card,2024-12-05,4893.51
8509,5891,Credit Card,2024-08-07,3257.12
8510,22406,PayPal,2026-07-20,1555.5
8511,21601,Bank Transfer,2024-10-14,3687.62
8512,32908,PayPal,2026-05-25,4368.26
8513,36554,Bank Transfer,2024-02-08,1650.86
8514,33401,PayPal,2025-03-01,1591.56
8515,25054,Bank Transfer,2025-12-27,4003.91
8516,28057,Cash,2024-09-06,4643.94
8517,45532,PayPal,2025-12-01,543.1
8518,20301,Cash,2026-05-31,4231.88
8519,20566,Cash,2025-03-11,2349.61
8520,628,Credit Card,2025-12-31,1739.04
8521,46267,Cash,2026-06-02,1593.24
8522,39151,Debit Card,2026-01-09,1864.34
8523,30629,Cash,2024-04-02,555.15
8524,4459,Credit Card,2024-08-23,3441.15
8525,33223,Bank Transfer,2026-02-12,1175.43
8526,26969,Debit Card,2025-06-12,2035.02
8527,5081,PayPal,2025-03-07,2195.67
8528,30717,PayPal,2024-11-25,2109.4
8529,30756,Bank Transfer,2024-06-04,2819.87
8530,29625,Debit Card,2025-08-06,1034.73
8531,28598,Cash,2025-07-28,1075.36
8532,13721,PayPal,2025-11-06,4570.58
8533,48081,Credit Card,2024-03-29,2820.71
8534,5490,Credit Card,2025-05-06,2951.51
8535,46879,Credit Card,2025-06-13,1223.79
8536,35375,Cash,2024-08-02,2436.23
8537,9935,Debit Card,2024-08-04,3437.75
8538,19473,PayPal,2024-12-13,1609.63
8539,34059,Debit Card,2025-11-14,339.27
8540,14385,Cash,2024-04-30,3608.17
8541,27592,Debit Card,2025-03-23,335.08
8542,425,Debit Card,2026-05-28,3213.72
8543,28605,Credit Card,2024-08-22,4327.2
8544,490,PayPal,2024-07-30,3883.14
8545,37130,Bank Transfer,2024-06-25,2736.34
8546,33930,Cash,2024-01-11,3090.31
8547,33357,Credit Card,2024-02-23,2910.79
8548,10324,Credit Card,2026-06-16,726.88
8549,13070,Credit Card,2026-03-15,3815.9
8550,3919,PayPal,2024-08-15,4465.69
8551,4617,Credit Card,2024-11-26,4398.84
8552,30750,PayPal,2024-12-10,2479.5
8553,28069,PayPal,2026-02-23,1263.62
8554,5820,Credit Card,2024-07-13,1739.29
8555,11695,PayPal,2024-07-04,2383.98
8556,23637,Bank Transfer,2024-01-06,1487.6
8557,31388,PayPal,2026-08-21,4416.32
8558,7955,Debit Card,2026-04-12,4699.03
8559,27911,Bank Transfer,2026-04-01,3296.46
8560,5214,Bank Transfer,2026-01-22,4113.69
8561,36036,Credit Card,2025-03-03,2676.68
8562,23678,Credit Card,2026-01-18,1360.23
8563,49512,Credit Card,2024-01-29,4151.53
8564,14487,PayPal,2024-07-23,3379.14
8565,39781,Credit Card,2025-07-01,3255.99
8566,6078,Credit Card,2026-04-19,1200.69
8567,2611,PayPal,2024-09-16,2184.44
8568,10326,PayPal,2026-06-13,4843.05
8569,3380,Debit Card,2024-06-20,1717.44
8570,12131,Bank Transfer,2026-02-16,3323.06
8571,34512,Debit Card,2024-12-26,3321.8
8572,1689,Debit Card,2025-05-17,3084.23
8573,31733,Debit Card,2024-11-22,1599.44
8574,35757,Debit Card,2025-02-27,834.8
8575,299,Credit Card,2025-01-18,1157.98
8576,5657,Cash,2025-10-06,1845.89
8577,20926,Bank Transfer,2026-07-29,2106.57
8578,2270,Credit Card,2025-03-30,3009.45
8579,4118,PayPal,2026-07-15,1542.52
8580,49088,Credit Card,2025-01-15,279.38
8581,42146,Cash,2024-02-11,2717.17
8582,46995,Credit Card,2025-12-20,920.99
8583,30072,PayPal,2025-05-08,1442.37
8584,10984,PayPal,2025-09-25,904.85
8585,2612,PayPal,2025-09-30,3376.6
8586,40536,PayPal,2025-05-22,1584.95
8587,10828,Credit Card,2024-03-29,2360.88
8588,48812,Credit Card,2025-07-22,4273.67
8589,5514,PayPal,2024-09-21,3402.18
8590,36006,Cash,2024-11-09,4894.68
8591,41884,PayPal,2025-01-17,4453.87
8592,34937,Cash,2024-03-13,1961.64
8593,23232,Cash,2025-10-28,359.42
8594,17056,Debit Card,2025-06-22,1100.57
8595,42398,Cash,2026-01-07,3386.56
8596,11213,PayPal,2026-02-06,3368.36
8597,37015,PayPal,2025-03-07,4449.21
8598,20146,Bank Transfer,2024-09-19,117.35
8599,46120,Bank Transfer,2025-06-02,2905.6
8600,29843,Credit Card,2025-11-02,2812.76
8601,48566,Bank Transfer,2024-03-10,4605.26
8602,37429,Bank Transfer,2025-06-07,3159.28
8603,11002,Debit Card,2024-02-27,4708.23
8604,46988,Cash,2024-05-06,4046.7
8605,42950,Bank Transfer,2024-11-05,1535.01
8606,16898,PayPal,2024-05-13,2223.56
8607,4325,Credit Card,2024-11-16,4121.13
8608,19582,Credit Card,2024-08-21,1599.21
8609,11051,PayPal,2025-10-01,3667.12
8610,2367,Cash,2024-11-05,494.77
8611,25894,PayPal,2026-05-07,523.62
8612,20594,Bank Transfer,2025-03-28,4622.95
8613,41413,Debit Card,2025-11-03,4713.68
8614,7068,PayPal,2025-02-25,3376.13
8615,39417,Cash,2026-02-01,402.64
8616,22081,PayPal,2025-04-07,1006.27
8617,7272,Cash,2025-09-18,1129.19
8618,24271,Debit Card,2024-05-01,2150.93
8619,32004,Credit Card,2025-08-11,1294.4
8620,26798,Credit Card,2026-02-24,3770.68
8621,7153,PayPal,2024-05-09,4392.52
8622,13071,Credit Card,2026-04-09,833.52
8623,14085,PayPal,2025-01-06,3154.92
8624,29257,Bank Transfer,2026-09-06,3286.7
8625,41460,Credit Card,2025-09-06,636.23
8626,14063,Bank Transfer,2025-04-10,3258.21
8627,38410,Bank Transfer,2025-04-16,293.43
8628,30361,Cash,2025-10-18,922.48
8629,34157,PayPal,2025-10-20,217.66
8630,12027,Debit Card,2024-09-03,2045.62
8631,25025,Bank Transfer,2024-09-25,2395.21
8632,21849,PayPal,2025-10-17,1847.57
8633,36166,Cash,2025-02-11,116.2
8634,27983,PayPal,2024-08-04,4446.06
8635,47183,Credit Card,2026-01-19,1827.14
8636,18223,PayPal,2026-06-22,4924.36
8637,3354,Cash,2025-12-20,773.91
8638,18213,Bank Transfer,2026-04-04,1919.3
8639,8200,PayPal,2024-09-06,771.54
8640,34113,PayPal,2026-03-14,641.06
8641,41721,Bank Transfer,2024-05-26,1327.57
8642,34203,PayPal,2024-10-18,3426.05
8643,14187,PayPal,2025-12-28,1190.17
8644,32832,PayPal,2024-01-24,547.78
8645,20001,Debit Card,2025-10-04,2790.35
8646,5187,Credit Card,2025-10-06,4301.49
8647,16170,Credit Card,2025-10-13,2511.45
8648,22550,PayPal,2026-04-25,3678.88
8649,14209,Cash,2025-03-01,2238.79
8650,12741,PayPal,2026-06-01,1183.55
8651,4873,Bank Transfer,2024-08-26,2086.08
8652,25424,Credit Card,2024-02-25,4786.67
8653,40118,PayPal,2026-02-19,2564.71
8654,31357,Credit Card,2024-10-31,3992.6
8655,34435,Debit Card,2024-09-14,2605.21
8656,26769,Debit Card,2024-12-17,1173.72
8657,2597,PayPal,2025-07-08,393.97
8658,3781,Bank Transfer,2024-02-21,3094.91
8659,23454,Debit Card,2024-05-03,3430.73
8660,1212,PayPal,2024-03-04,4919.3
8661,41444,PayPal,2024-02-16,3347.36
8662,27275,PayPal,2025-01-27,2590.92
8663,21896,Debit Card,2024-09-01,3599.39
8664,24860,Bank Transfer,2026-03-03,826.97
8665,47726,Bank Transfer,2025-11-15,4847.46
8666,26712,Debit Card,2024-09-29,2157.86
8667,16780,Bank Transfer,2025-11-21,4803.27
